dataset,page_id,rouge,n_blocks,n_kept,pred_chars,gt_chars,tp,fp,fn,sec
cetd,952c8fb21418a57049d722b9b4e61e615db538791fbf6138389c5dcbf950f9cc,0.888158,104,30,4445,4684,29,1,27,0.1252
cetd,40c1b0153506ecb47cd4f2897d3058a537deb66803b88158f1f3000f3137db33,0.574748,140,50,14855,29543,50,0,65,0.2343
cetd,eaaed0c1f0ed01c2850513ed4dab3948bb92eee11dcbfadb61c11c019dc250a3,0.898977,123,25,4211,3976,22,3,20,0.1743
cetd,877dafea464dcd6fb4022b0958c9440a88cc343af0fa5d2fdf60c313112eda5b,0.870875,52,14,4457,4364,10,4,6,0.0750
cetd,5e05412c2a354981227553a6bbb538729ef472db17f524651ecc452078d2f810,0.885805,106,17,3745,3356,14,3,19,0.1210
cetd,6aff97dede43ed16a102edfb6d0176cd72119a51215377c576ea3ab495ab5aac,0.856836,54,27,7602,7353,26,1,8,0.0763
cetd,804dd6bf8ba8f4fc0b811b7522a68f3fa076019062af64178562e68a0e07d6c4,0.767411,99,16,2636,3429,13,3,20,0.1388
cetd,4a67ccfbfb78b6153c4b5d0e1720abcf361f130b28507d6352451ee1f7b84b10,0.925894,51,11,3295,3308,8,3,3,0.0744
cetd,7a97aeebb04064e7a60dacae6954f2b7fcf253c876a3f0e04371e5393593d66d,0.458009,356,139,46104,110407,139,0,155,0.8502
cetd,be516be7ac70695979ebd42932b751342d739205119bc65c3d585dad96a9dc90,0.919375,123,28,7319,7300,25,3,23,0.1429
cetd,8b50a21481ef5a87737153f5759a17d39f597f0ba848b225baf6c9439f1bbf25,0.824509,133,27,5708,6567,24,3,36,0.3955
cetd,e6594f58e56881eb4eec612251561048b05268f4cee2cd83e99e640829e36e6d,0.941758,88,15,4253,4234,15,0,10,0.1280
cetd,c40b73f2ef512b7b1529853163ac4ee877250bc4b08c233232a0137307fdedb8,0.853296,130,35,6320,5294,20,15,13,0.1411
cetd,fcd699f6edaff990e6179e7e9e7cba4b00eb52ad42cc79671282b2944c378a3e,0.667636,49,13,1869,2710,11,2,19,0.0665
cetd,dd7486a6e7ba38b2ef713fe89f37d6af233339802f2f71d4d387153044f7fddd,0.612354,206,100,24374,41449,99,1,81,0.3091
cetd,678f7815d342e62a819bb2f7fc9d57736a7c1900f2284370365c4ba213cfdfda,0.898100,54,10,2135,2128,8,2,4,0.0751
cetd,9fbe8dd209bc65fad6faffc82dcb1bf17bdaa354c4e8f158aeb9810ea47e24d5,0.781852,62,16,4143,5688,14,2,12,0.0878
cetd,25c80ae37df0a474ad769634852365c54e90a174d83690fa18978a0f24f5381d,0.561300,83,17,3268,6893,16,1,55,0.0992
cetd,6784b2a866e70f85d5c237cf854b0a2100b51fcfe242d5585ead2f6efd93b1e1,0.572738,123,4,823,1550,4,0,24,0.2082
cetd,5dfa7e0397f095a705cc45124a71666b0c99a234931975d291368e6fda5b727b,0.826394,146,31,4804,5359,30,1,45,0.1624
cetd,8824a6f729f9a162850c3700f3ddb0c83d9a89ab6387fde7cd8b784b73a5e194,0.084233,52,1,111,2351,1,0,33,0.0725
cetd,426b9b01a6d30e2ab641c00ac18daba13c9af5268a9e458eac70ea8b48f4df3d,0.924618,109,23,5416,5005,18,5,19,0.1177
cetd,1ce5738bd9eb544e5717200b6ec5e89cae5162d0bcb639b17558bd448f1812c8,0.467013,145,52,16541,38156,52,0,63,0.3102
cetd,0106b8018122b89693143deecc79ff181ee746977cae69faf46cf7a51238c775,0.900485,59,4,2189,2502,4,0,15,0.0727
cetd,ac262163545f324ea5bd607ee2457826caf9c620986e3126a2182792ee1efcba,0.889090,133,23,5644,6062,22,1,34,0.1604
cetd,3315012217a55bc90a557b74e7884ed7c23f53bccdafdfe56cd2d97efe759762,0.863038,121,15,3599,4156,14,1,32,0.1348
cetd,bab66366fe53c6ed4f063505281982ea647743091fd3da1a06f00b558d2d2326,0.748259,78,6,1479,1088,5,1,23,0.1305
cetd,a6c28c287c6a42754aa02733b164e2cf4dbe5a82211ed89cfaea6bad460512e5,0.742735,156,35,6250,6950,31,4,51,0.2216
cetd,3466077170a0b327b3b1adabd3e58b440bb7325df1d3ff7a63a4c1a7b9f2d899,0.828957,93,13,1862,2001,13,0,12,0.1335
cetd,984d7f301bfd4c53fcdf52b4146b915c30283d913cce63af9275ad2f6018f919,0.156570,131,11,1159,10490,11,0,93,0.1935
cetd,65315284715ab21d5d1af7de50267afb65cfc60df9a69fadee29970492d4fe61,0.870706,50,13,2249,2086,10,3,2,0.0744
cetd,7c0964514efd28ae5cffc39561f45c18f2122056f631c7428108224ea79747af,0.792237,50,13,5612,5548,12,1,6,0.0756
cetd,d56fc1d6ad7cd15a599b96b925ee16f61b63cf91e3450fdb92418851ac6467a7,0.828839,236,136,55286,53387,134,2,50,0.6775
cetd,004898ee62c13fb02dc731dcd1c085c16eb65fcac79096783d5e20229daebd37,0.821042,95,19,3035,2709,16,3,5,0.1336
cetd,6cce9b712c00feb28d92a0a840e30fde98519f06ab1475fb417388abd51bfe22,0.937086,94,27,9395,9281,27,0,15,0.1142
cetd,7522ba0017f351640a4cfbf3366a88728e86a893cebc2238d310638721913bc1,0.650605,538,260,74070,113600,260,0,219,1.0359
cetd,2c2fb5fed0fa80c517cedb4f5051ec7789c8d0362400de7fb2bc0f3b782dd4cb,0.670414,635,271,77761,123271,271,0,301,1.2412
cetd,df6b353e04e10a71ba9111703c5061c9008500446f52ff9ae2c825e621975174,0.874598,107,10,3592,3668,8,2,16,0.1651
cetd,02c3c117c6d0dfec49ab8070db3ee599a1f58d26f18dd03fc7eec5572fcf9eb1,0.783274,106,22,2242,2617,22,0,31,0.1153
cetd,c244b2db2d43800defeba80abbbea8eb2fb3a0a3b06ea114554468bc8422a4ef,0.917653,129,29,5704,5570,28,1,30,0.1875
cetd,2d9080a3a51677dd3c8b907e2be400fe74802f7933e6230eff9cd70fe575043b,0.705740,33,7,1596,2736,6,1,11,0.0539
cetd,14ddbd134e024d911f540ea18717a885f29d8569dd386d2ff3e3c53aaa806bd6,0.886042,123,12,3520,3862,11,1,45,0.2054
cetd,a4134cbe522671ca7ffdbdeed739fcaf53679f215bf943b502abb6a012efd183,0.853364,55,25,6440,5223,16,9,3,0.0805
cetd,f961ceadf73862f926659921070122192f4e29aa6922115e43c3a40669f794ea,0.907042,62,13,6855,7891,13,0,24,0.0837
cetd,6e664b9797b6aba219370ef110d44ddd47f5f1afb1c8c1751c4b08a6462d6acd,0.680463,176,44,7694,6530,37,7,33,0.3120
cetd,de9d7bf98fa6164f1fadccb3d7e9a2197228f03b53f2444fd3d0b4ebfdac9006,0.917219,118,24,5602,5670,23,1,23,0.1386
cetd,a367653022b4a93b2e7413825a277d82bf738844439547d726008bd6d209f003,0.350379,36,4,682,2325,3,1,15,0.0623
cetd,9fd0d0297a078a3c3ee84685baf6b89394ff54c38070b4cdedc528e8a5bea544,0.933116,222,102,33640,33526,98,4,57,0.2484
cetd,4b2eaf17d435e04416ecefeedd08995a6e94537c830404021eed10fe1202a92b,0.760665,246,98,31608,38870,98,0,130,0.4165
cetd,184682fc4563bce4846488f40a77f69c00f6f7845fa92f20db68895473dc8a9f,0.899823,124,21,4950,5075,19,2,36,0.1394
cetd,7f0b06c6cd2e9af3d38c9be5441d3a217c9519a43992106af11485c020d5efd8,0.715589,430,199,58906,81495,199,0,188,1.0161
cetd,108985cf60f5c36ba3338c985a17b44c43a07a570f24dcdb6a1caafe6f2483fa,0.945654,103,24,7803,7514,19,5,19,0.1158
cetd,bd8c0f46b75d640ba5d713637f8f386812476818ece5eb32974b0d628722c680,0.895820,67,23,5804,6048,22,1,15,0.0952
cetd,9b30b9af39b4da155b67edfac9a1bc6ed7defdc416bfbf8fd70362d043a8c9fa,0.919893,62,25,5920,5654,19,6,5,0.0868
cetd,ab28c201c8975e3c3436b0dae3e13a74cc0fa125af852774d17d0bfe353c24c5,0.937137,58,20,8682,8652,20,0,18,0.0793
cetd,fd9bdb7eb074d20d8b609639c1a40d25748231dd7641fe73e0b7cdf310c7f661,0.886501,55,18,5306,5154,14,4,6,0.0781
cetd,0b41938e4f74707cc97236787dfaa87ab10f64f6ce5395a5cfcc59a2f0487970,0.912737,115,18,3993,3913,16,2,21,0.1692
cetd,3c60eb71fec8a43eb5a0b162a6e4251f41cc511d93bebc09bd3e1c5d56346030,0.900731,113,28,5138,5221,28,0,23,0.1361
cetd,2fe81a841f451a051cc70bf80ac2df2366024bac6da2964f9c5e9453f34bc75a,0.755810,268,89,19758,19531,84,5,94,0.3751
cetd,798e26e5ac44dc1bf0517b4708b91bbce60787a1e109efd148d7a1b3b439a1ae,0.773830,46,5,3001,3173,5,0,12,0.0720
cetd,1224d529f2aabb02a873748bb244fa22ca7696fe854d42ee197c319f18f5f391,0.930211,85,22,11454,12198,21,1,30,0.0988
cetd,8b53c551b09797cc94dd900b7cfda23783a50feb29d2904d7f9704d74b4ea282,0.858551,105,14,2862,2737,10,4,17,0.1308
cetd,49a957d70f59dd1ace14b2bf7e6e1a8d5ae5c2e0bfe7c1eec1fa6e7682042e3b,0.857011,178,36,5854,6167,35,1,24,0.1671
cetd,0490dd2af925282cfab9ee1db8c93aeea1a585a0c5c2744c59ac7ca2b5864199,0.846884,108,24,4580,4564,17,7,26,0.1749
cetd,51c77f87e00e81c88ebf5c79fa2ea54f19a9d5929c1b21f7cbc58aa37102aa12,0.746825,54,15,2881,3709,11,4,15,0.0827
cetd,2dc5b684f3bc778f4c94e21a7ad82168eabbf9f9f030782cd2fbc11b85dca729,0.658341,239,128,37819,52161,128,0,93,0.7321
cetd,b8f90c9cf1e58b300519652658c83e3399e0d83350dada3bcd991839bdc5777a,0.662543,57,12,1449,2186,11,1,11,0.0738
cetd,1aa948ee5e8a0d9a47b87c5233032f241676386a88fec84dbc8ffc1519ea5fb3,0.427525,145,48,12167,34889,48,0,81,0.2602
cetd,bd55557b2e12ca77ec4e76d58350f0e65ad66383a9c86270e9dff8247540408c,0.939537,101,20,5832,5629,17,3,22,0.1151
cetd,546e6805964cce20961e33d73a5ee048e2ec1500f8831c00bd7e19631010c434,0.817464,69,20,7101,8705,18,2,14,0.1037
cetd,98bc57b53aeea6a6339d2c9b63d26bee33037c0d3b9a7c5f379f67846da7e194,0.868193,127,19,4485,5190,18,1,39,0.1444
cetd,30586d4da0210fd1a12568b559d922318f7da560fc7b41ca8d8a745309f24c81,0.671776,164,45,6030,6349,42,3,49,0.2422
cetd,33f70be1d801c8e0fc572ca753acb904cdc517b599343ef22994a19df1eb92ec,0.959189,73,21,11873,12010,21,0,15,0.0889
cetd,a735de7765e71458386ced02fa88576f473c27a38ec190610bd3de5d15e291a1,0.787675,105,33,4671,5134,33,0,36,0.1398
cetd,107ebc9dd5a265caa4f232d04866bad25bea181dcab77b908df50a2e96c78ab9,0.831975,118,24,3528,4250,24,0,51,0.1310
cetd,7c93949554cfb6b4733adf208233fd5f88cf1649acd030454d87640a531f8190,0.945898,60,19,8629,8757,19,0,18,0.0837
cetd,b7478e14314579c2188796a07193e83797c56eed81fcef8c4351ab542cc677d9,0.896167,111,18,3827,3882,17,1,23,0.1289
cetd,0a8eeabc2d8126c768e21a834d89ef04619cd0126633d6c874a859c71e412712,0.814215,157,34,5331,6029,32,2,58,0.2144
cetd,41b5412f3c020c054ac431586e685fdab6c04b03b700a64bbc06e4fd5c60a27b,0.798387,128,14,2322,2981,14,0,25,0.1338
cetd,95e06c7c9b6a05ab056abe594542543dd8fed01441e6e2ebc3bdee19ebb7d585,0.610188,87,13,2014,3574,12,1,28,0.1196
cetd,c3b418f2cd41475ab8ce8078baad0f66cdecf369d85e4ea2164f2a32f9775db5,0.355114,85,16,2532,6013,16,0,47,0.1054
cetd,011604e6498be280d40fc4aab31cce28db3623fd7989cd27734bdafc95c7ffed,0.913043,81,37,8730,8666,30,7,17,0.1035
cetd,458af1632cca757df917abb0534e59f3c1b3ee440511008ffcb2f79a2ef52292,0.675774,111,23,3759,5521,23,0,52,0.1403
cetd,730eeeb4128dd29daae92732894c4da0d368362f26b3bab5a2d844cb9b99325a,0.650456,88,17,2150,2577,16,1,30,0.1187
cetd,87f6530848c9576397b4fab57920656de94a95150e0eb22c1881eb6fc6c3bd8d,0.793358,83,16,1929,2455,16,0,21,0.1149
cetd,73b829a67f1680d32d16c9680f7b3af1c2a0f1bcfcb10811d3f85cfc2c34b191,0.083700,38,3,186,2218,3,0,17,0.0628
cetd,b6c5829ab98e3b6e62943f3a73ddc4dddddeb5314290d4a3a7a228e2f9266dbb,0.826332,30,11,2298,2300,11,0,6,0.0462
cetd,36ec49e19d2d9fd2ac728fb959538f771d235bbb6dba8daff491cf696a37eead,0.932154,81,22,9976,9572,19,3,10,0.1117
cetd,ea759b4f30a862bf73143bb9776e0ea46c0e08c07dc6fb00e3ae2d204ea74c03,0.917854,53,13,3393,3339,9,4,4,0.0749
cetd,5a8978e2ba08d6b739d75ce29940296009d29e99dafe3f4dc57be1e6ee36b10c,0.799248,147,20,3996,3762,19,1,16,0.1332
cetd,2b741a5126459c3910454e18d2aa6bc751f1677de1eabe89d291225647d40d1c,0.400713,130,18,7129,19908,17,1,93,0.3520
cetd,ac929c0c0a783b795044c852f6a44500d6939456320c364be85c4e5e9e811030,0.920758,63,18,6055,6178,16,2,11,0.0852
cetd,0142c003e975a80f42718a8942336b5322493aec272f670b994bd7d3ad658ac7,0.911531,91,26,8333,7972,21,5,19,0.1171
cetd,640020951bb517f1a4f881a0cc550d1e3f87b36e5f6054cc95f560e3c59193b0,0.806754,167,39,7215,7800,38,1,56,0.2391
cetd,004d345c9aa92494303c3e778d45a813883b0652379becef19c936d039ead8ce,0.542274,82,12,1503,2290,11,1,31,0.1164
cetd,d108d12e01a42f3e76045d74ea5be91689b8abb288676b148ab715c32bd519fa,0.875852,131,19,4730,5494,18,1,49,0.1517
cetd,e0623d11ff4c6785a40ff43d1291833db3b38626fbdd11d304af6c2c919ba834,0.716836,154,27,4762,6378,25,2,51,0.2140
cetd,f5864ee9fa564345cee8ebaeb05ee2051c57bb1ac3318dd92edfd0c60f8f52af,0.857600,118,32,3819,4187,32,0,37,0.1299
cetd,dfc3e11e4c932f3071d620682cdc271e99e7c510cf80d4630ee11ea2afe3fbb8,0.894973,120,27,5601,5528,25,2,27,0.1385
cetd,468f05f2fd77eabea26ee23b4a9295991c4202e83a0fbccafbba8cfa42bb0eac,0.890171,135,30,7402,7883,29,1,38,0.1613
cetd,3ee73a507773aaa82a4e1b2b82c0fe15a5498d240e1e3962826c67e30e39b43c,0.617442,185,32,3418,6051,30,2,80,0.2350
cetd,9e565f3c60d2c0dd4d919be661e9fa07ad7617abb142091b43e6d4e57abc8da4,0.835400,145,26,5304,6446,26,0,48,0.1621
cetd,a1c05978ba9c0172f7be37bc431f0666dc99024b85a24708776deb06283f95bb,0.735083,300,89,18067,30545,87,2,168,0.3562
cetd,0be11b6885c0a147b51a7961c401f763fddfaa0b1eeec2e218b6d5bc49e96786,0.846389,285,60,13627,13306,46,14,76,0.2644
cetd,04f82fa4413318dbbb5fd48145af13e0c353714422718f642225946875d3ab95,0.574944,84,23,4361,8226,23,0,29,0.1267
cetd,bd97c0326836da67681bd32e2c99f5ce43e43d6d7d467b7589d866e5b672594a,0.840977,95,12,2088,2382,9,3,21,0.1316
cetd,6b5d48455bfd34909d602bf5ff3db7904c438395c956605f035b6b378e84b192,0.772658,108,20,2422,3148,20,0,35,0.1406
cetd,1c661f819efc701b11a748598b7a7150ab6443664fb9e3312dfb1ffaa68c8c59,0.922338,52,13,3733,3689,8,5,7,0.0761
cetd,d4a4b3780279c81287cab79c15d66b1935fe74b9572a8efa6a31a3940856b3ce,0.918692,77,43,10937,10623,34,9,11,0.1047
cetd,bb07f081f69d5eb8ba428eaa49e49f045927d9722cb620c82ff958dee9eb461c,0.754426,159,37,5319,6879,36,1,52,0.2308
cetd,2fe50a7555d1f6b4eb9a0bcac42aaf724de23d27a180ef66c436b46baf1b5bfc,0.816772,168,46,9043,9953,40,6,69,0.2379
cetd,364d13d0aa43b251a180e3bb8e2f683dd3a9940219d26737cf5d1d4bdb40757a,0.808025,89,29,8110,10753,27,2,21,0.1110
cetd,c1b34b227e841eb66ea0cde1213083fdd8a6897e31e5e14d33aed7d633ead0fe,0.845137,123,19,3759,3921,17,2,29,0.1754
cetd,ede347de5781c5c0b71aabea494379c1df2a77efcad05d41816ab880a89cb88b,0.924043,66,26,6615,6342,19,7,6,0.0913
cetd,436ebd2add0d1af7e14cb4de1a73b2c6fd97db243e83dc90c8ef71f8e0a79275,0.685433,115,12,1578,2595,12,0,36,0.1439
cetd,f9ff7ea6717ee8fd924575e712b0490647f66acc35357e9123ddc8b95a3eb878,0.704574,93,18,2605,4186,18,0,29,0.1225
cetd,cb06e64346cf3722c6cb1dd35f49675a8c669ab26d50f0f3eea5bd182c632109,0.454468,348,140,34288,85576,138,2,158,0.9492
cetd,a636e154169c40b4b1c284e884fcc9d9a2411f747cc01713b6eb814837f39e5e,0.745191,147,46,6903,7899,44,2,43,0.1935
cetd,90f2a170f4b84ac86c47fc2e485a13488acce42f317fdbd691ccf1fa3f54af14,0.134000,50,1,194,2575,1,0,15,0.0922
cetd,30f5c8e71cdcc7fb7b7f5850846465c1637b036d18610a63fc104a51d927cbb1,0.395705,118,25,4551,14949,25,0,73,0.1969
cetd,9a6f020062bd91a84f737985745134a7bc9113b78d128ba272d8d8ff920eda32,0.356611,130,25,2487,7787,25,0,76,0.1503
cetd,654f2941e6b336a4265ddbeeb108347cfcdc8719623de7c4003432aa1ca4b3e0,0.739684,241,21,2859,2214,10,11,48,0.2906
cetd,7c6a965893f23793423ca534aa6642f391a17816674729d6f27982d0297893ce,0.751406,122,6,2049,2635,6,0,37,0.2069
cetd,54eefb28f0ac496d350fe072296724ac73ccf9b6d814f69c5ff6702a592fdddf,0.922995,84,27,12548,13280,26,1,23,0.1004
cetd,60e531b8be71a11e0fa5605428c42235c72d0acff5b80abf52749c01071a7a98,0.795506,86,10,1358,1229,8,2,7,0.1309
cetd,d490a95b023b81cd7a57263129a0ad34e5643bf5037fab06e037a3d8119d3920,0.831039,137,42,8848,8696,41,1,35,0.1593
cetd,c0828bcaf687284f592a7074e30b9dbf396dd37809e90a1ac4961a3de9d2ecdb,0.721096,83,25,4106,5491,25,0,26,0.1066
cetd,984e34c5dee5bc701a26b5c9597ad6e04b195e663787b7d0c7dad5bd3c3d3134,0.882519,115,17,3842,4166,15,2,20,0.1344
cetd,8ead024f916a943ba0371c75f079a832505407ca4a0031c359bc7ce1127fd525,0.851837,114,14,3035,3534,13,1,23,0.1320
cetd,0793379985a690d53b7a038585655cfb7c5d12a0695b48be80b3b9fc5e8f23e1,0.576169,106,9,1153,2456,9,0,32,0.1226
cetd,f747c2a745a3851454bb45cecd8e2fdc22847ac2d640bd8d7548d48a10ec252f,0.764948,133,20,2518,3036,20,0,42,0.1971
cetd,f9524ec5e4b6378be592134250e8068f3f36f93d83cca31e151d936c6010a386,0.803168,171,42,6233,7254,39,3,54,0.2518
cetd,997730e31a3f05e8a8e30a8222c3e278d5eb219bd57811bcb902933798b21018,0.827540,151,100,32019,34250,97,3,14,0.2539
cetd,dbd8cded69fbe0626974f13790879c1b9d805e265513fc19b710673e72128f14,0.800985,57,12,2853,3713,10,2,21,0.0783
cetd,ed9d206588bb0af3951cbf5e7d10459b7836ad8771cd842c9e770a5a2ea1042b,0.632741,96,14,1604,3002,14,0,38,0.1213
cetd,1a807bc2ebebdd03cff42f2d60f92a1af1fa581a4aaa3cecd47acbc1235e6327,0.814969,248,18,4278,4732,15,3,55,0.2971
cetd,053c92611f9deb146f8e66463ebfca06c20131f26b55f958599f74117f571c3e,0.602771,237,108,19082,30123,108,0,104,0.4028
cetd,899254f36671e37c75574c71a8e381cad3f1b96dcdd6daaeb750c4a1dca4dc2c,0.416249,138,37,14282,44471,36,1,86,0.2992
cetd,640e917343e986aefe53eed2bdf71bea16b5cad4c74b9ce22e96b625f2c1be3f,0.638298,68,16,2438,3413,15,1,18,0.0953
cetd,4dbe0e910e71f74f954303da0b768146bd0417b2df349f997d7f2fe70449aab2,0.338864,74,9,1733,6941,8,1,44,0.1173
cetd,e3bc53bfd946e6c08949d4858f3e28b0df50ba13ea14c87bbad34c13ece00032,0.845182,54,14,3193,3434,14,0,14,0.0819
cetd,8dcfc28273bb8a6e6ac6222c3e2f4b745ca0d1f5649bada22058741be5e01563,0.664938,291,126,32218,47627,124,2,108,0.5106
cetd,1f25d3fd3813f970a0bc513c7ce5ee5e810e9da79540949b28acd22a44837a0c,0.768594,213,55,11984,16563,53,2,84,0.2869
cetd,49537ebfd28d85668883bd26f6531bd8a7e1f3d560574c92afd675bcfd9fbdef,0.867420,111,17,2496,2461,15,2,13,0.1424
cetd,2fc3183122ff7b0c78ff18475a675da32e0040b590468d6e521a719fbafc16f8,0.877600,133,28,6625,7320,27,1,37,0.1564
cetd,ade9eb39b21672a35f8972c8795ae91acc0445d27c9d11bad156c02e2756df53,0.879789,55,19,3917,3834,14,5,8,0.3099
cetd,832bfc7f829afad470bc6b1f97271cfae34e02cf62be3eaffefbd927a96ef162,0.712217,89,25,2805,3355,24,1,17,0.1189
cetd,342c1c1599a0064f81d39f50dbe97a540dd8972fac5e48957f3deb269a076fad,0.766422,94,32,5983,4572,27,5,27,0.1384
cetd,c76dfe1d4fbfdc3dadb77943c86310232d046c57ab3970082b74635f8e6ede2f,0.709553,43,17,2817,3949,16,1,12,0.0635
cetd,1ea773b70be085e037f406bdce80e9fd7828b8c486ebff0ead02773725147c73,0.603496,245,90,22417,39484,89,1,114,0.4248
cetd,22684e6e63cf73f6110917dae4c00a1bda1980fbcf24c940ef4eedf07c1306f2,0.897784,174,41,14323,14149,37,4,61,0.1956
cetd,0e6c781d32060d70ec116c44a5be2d21403b02258b9994fd50f4ffbcd2b844b9,0.887176,79,9,1934,2048,7,2,9,0.0988
cetd,676fd63f783d40fc79d5e40d1db3426c944b6e1d15bf421827f31e81725f8f4a,0.675361,62,15,3085,4985,10,5,12,0.0854
cetd,9b1059623e868c32d43fa5223d1fcb1a96fbfe74a49ef058d587be1f30b205c8,0.072296,71,3,387,8861,3,0,50,0.1160
cetd,d957ccd5eccc6dc839fce2d3fadcd91d7cea2edd4a2ed76aa1860e1a42517a6d,0.887539,129,34,7096,7370,32,2,24,0.1511
cetd,bbf110556c290b7a79f4e732b7b2f2f9f61afea828b86657532aa499adf4fa31,0.705115,224,100,33937,48557,100,0,109,0.4066
cetd,83382815514f303d3131d2a704d763397431a24bebe273438f0e482f9618c69c,0.702405,170,37,5458,7844,37,0,57,0.2472
