dataset,page_id,rouge,n_blocks,n_kept,pred_chars,gt_chars,tp,fp,fn,sec
cetd,2ace3adb87c261a648a8e81df4d90216b37291aea564e8eddc7c8baf001f1858,0.949333,61,18,7804,7794,16,2,9,0.0833
cetd,a1946081d2d0440211dfbaa9a36c3ad050a51fdcbed5dbb610a76d4ffe42009d,0.777672,146,21,3225,2949,17,4,17,0.1323
cetd,33909f497c50b41080b06229322ddcba2ae9ae3ce7e6f78545f04873506dd372,0.841944,115,24,3670,3443,22,2,24,0.1656
cetd,f92696dde82ed43432c509d25a4c0f09faf7a3ce19c3f43f3223945e0fef754d,0.862346,89,25,4382,4202,21,4,17,0.1054
cetd,8d903f3896d749c9090edc15fe4df5a86c993d9eaa587e675676f0e0a5a61774,0.644986,77,7,1915,1185,5,2,12,0.1272
cetd,18ef1ed9585fe617c92161c7f5dc9284edac5456778c6c59c94d5e85f52f2d9f,0.746605,204,99,11760,14710,97,2,58,0.2239
cetd,530a6befc59f9f1f281614d7967e5827349ffc1308f7672302da42b87a448683,0.909144,136,51,8454,8720,49,2,40,0.1507
cetd,26d24d5e67054fcc6c4c3006c1f361cdbde2143b1bf4b312db6ea65538f56f66,0.659777,45,4,1109,2107,3,1,11,0.0720
cetd,84a6c62fdf1e611be87c017bf127c4cbb90df76ccd5e61cdaa6f466e4a7de495,0.689401,122,11,1519,1427,7,4,15,0.2067
cetd,ecd87085fcb3806c17c4aeeb5a6d08bec09492a35cfd59e6eac73edff4c86c56,0.654034,136,21,2002,2824,20,1,26,0.2015
cetd,74b8b127a67ca485384fc2b6e467989474e89bf01f3d3030c0711d978dee23ab,0.851310,61,28,7630,6463,20,8,8,0.0870
cetd,2f472270214a175237d286c81b1affde5a0c81c09045dfe488b90e2039b9ef09,0.922936,72,30,7336,7245,25,5,9,0.1043
cetd,cdb28eb23494c0944e62165ee0f3c23eb8296b8ec35582db78ece2dfe34466e4,0.829589,79,14,2730,2465,11,3,12,0.1067
cetd,c17c625bc7c9cc2c7c272dde0fe0900dd6e6fdc994cb4b32705ac02901411ba5,0.540267,111,22,7659,16365,21,1,56,0.2026
cetd,9632c4865be42a14ffa914ec24250cc432da333496a4a2aab40de4993f8e930b,0.307222,127,30,2567,2387,16,14,19,0.1466
cetd,fcb8e704919ac16f76f7b6017676a552acb0c96ac9271ae1406b03512bbc77fd,0.746062,126,57,7313,5788,49,8,23,0.1476
cetd,249683f817f514c6ad26581b7103bfd768221530dc1888483dff3897a0ec5d7c,0.700516,54,15,3768,2923,12,3,17,0.0848
cetd,3ecf615b16cf19d92d3c04a252022cd3adb72cacc27ebeec9a68db3b5c5cf913,0.753845,143,87,26993,31494,86,1,38,0.5414
cetd,2b809b103c302c427e3edaa4c9dfe736c4995e07173d498123809024a0442cac,0.895607,76,6,2898,2979,5,1,18,0.1051
cetd,b576946fc3ff4f37000f10c96f8f07ca2f8c84bb0a03e1c2661a89620d08d183,0.775831,232,174,44766,49862,174,0,40,0.4203
cetd,5389344a6f19cdbbe873128f81603255458b5e612233cc7e184fc98ba0e30767,0.746175,61,13,2943,4074,12,1,19,0.0830
cetd,53939e2b2a363dd9100ffec7c7fe1de23b3d6051b499f5dd4a6897ffd6365f92,0.899770,28,8,2011,1790,6,2,4,0.0559
cetd,0148028bb3cd3a6266f8a685bd9e63a763700c403e98b2713bd58ba7f7aaab50,0.783124,117,33,4454,3781,26,7,22,0.1701
cetd,4400da20dc4046295203c5e679d9ad163834977246da2fc4f91aceb24127f52c,0.667678,191,52,7163,9060,48,4,65,0.2660
cetd,4892092535238d51f30a27e2b5dc273208cb268979cc6c6555f2ca6d52477a94,0.791802,173,64,9216,10413,60,4,47,0.2443
cetd,b5f20c534c01dfa32c974f8509469633c3b5d58c3054c49eecfa0e333198f2d6,0.823654,143,54,7745,7600,47,7,31,0.1938
cetd,7f0e2c065e485876eeda086dfccbd1635888abae20f847ed8ac645361e14233e,0.783776,116,35,4760,4011,29,6,38,0.1312
cetd,2397f413ac4aa1ba18029237282cff3b27f88fabb63f2a1a4fe7fba6aee69666,0.722661,126,38,5301,6389,36,2,40,0.1513
cetd,8d914b478df40bc4c0727d214acabcccfd85d5516f0a4e72314d242ec144e587,0.832422,105,39,5794,5517,33,6,23,0.1344
cetd,98d445985af545f2712a57e8bd24da840b6506e3fbe5bf143e681ff897520281,0.784184,138,39,5402,6099,35,4,34,0.1941
cetd,9f2a202bd4dc39a19fe5de5e7b4a67e8eaa8f9f25a4dd1a032b9321f65dfef53,0.914093,112,19,4602,4606,18,1,20,0.1321
cetd,5e509af45a235dcbd8e3caea372ba86c199dfea2dd0c323ceaf8f2f5ca7137e8,0.660567,122,26,2807,3326,25,1,30,0.1481
cetd,d61f53bccfd5795c4f424c5859637d8f582c89f3ed94929f56a87267328117b8,0.875562,33,8,1735,1709,8,0,5,0.0592
cetd,4e3120933a4718ebb27126ce5d9118dabe775d58f59ee1230c91ff15e74b40a9,0.801590,123,24,4292,4220,19,5,27,0.1395
cetd,5cfcb2dc03839a601ae5c5df867fbaa5c3a8dfefd4d579ee2fbf473e251fbace,0.800138,171,65,11671,12636,63,2,48,0.2450
cetd,fd35347b82c0eef77b2e749749b359a16c459d12b1c66ba29f1e4d798af36e70,0.827385,42,9,1797,1862,8,1,10,0.0711
cetd,bc2b7937e59472d01e93779f8b15cf7bd9b562154f900155c67a57e612ebea72,0.892713,70,38,12284,10927,30,8,8,0.1053
cetd,cd6cd93256f7dc0e2384a034427d62dba378b7ce537e4729988b95f7d74e6bc1,0.734544,131,38,6232,7186,34,4,29,0.1570
cetd,6a238c233196ee8c1d01453da5796675b3d1878cebc634ac21c735d152406d1f,0.863829,134,28,5278,5609,24,4,32,0.1549
cetd,9e6862ba1df393cc06553d45d693adcb88c9f293b113e7c6347c4d04f494daa0,0.864617,127,37,7351,6320,28,9,38,0.1433
cetd,81964d3dce8f6845f0508d5ba3a5a4c5548c7c77218821ca1522bd44fb8bb540,0.828722,144,36,5895,6042,32,4,48,0.1619
cetd,ccd9fc3e521d8bb143b5ed93d1d1d3faaf36e63d39657f295a28d540835f2531,0.739100,121,42,5607,6498,38,4,39,0.1690
cetd,ad9b2d25ad290f630c8311ed6a244fc5e7e55304b2ae9b6ba0282358e34f5b57,0.644961,117,36,5577,8799,36,0,54,0.1792
cetd,bf786e133e90b1c5047a8e22ce7ee5c24e5a3e0fee361276df6c6983e75d7c63,0.744962,137,22,3373,4479,22,0,27,0.1436
cetd,75fb49300e75da64caf910896c1c47c0761031d8390ffefeae5bc12bbc69696b,0.783772,202,78,12001,11631,73,5,54,0.3069
cetd,d6ff7f0474cbc399bb0fce70b829e6048d844858f92a5c7df03e4c63bbbab38a,0.892709,120,24,4190,4141,20,4,24,0.1399
cetd,ecaa7c110c938cd64ddc2b0adae10b587c47280e80cf987339125a9e5bef5482,0.686844,53,15,3667,3613,12,3,6,0.0880
cetd,46acdddcb6782bbb570751a9f9f942acdae452cd5c7260746bcf49418b40d6fe,0.919977,57,27,6774,6457,18,9,4,0.0807
cetd,0fea6738b1dc9e3d1af79f381b53b7ff0a7cd085a423d5121da92e8dd7a9eb22,0.693285,89,14,1835,2874,14,0,31,0.1194
cetd,80f1d6a7e76aa35652991fcc0167e89c6c5f4157229db32c79d089d60f4ac7db,0.887683,60,24,4046,3682,13,11,5,0.0841
cetd,d124f3ce73b6876c287cc05f4348c45d2c1f7e30f47c953b9e655d08f68ecb91,0.739665,224,62,6561,5375,48,14,68,0.2189
cetd,2757d48ae4763ba2f719b77e738dd02340899739875c920c150ff7509577175d,0.889319,76,16,4364,4012,14,2,7,0.1055
cetd,74de623c6c76b5adc56eed99a645b358746905ca447e13d3d7fb2794d541dd81,0.838269,63,32,6755,5632,24,8,7,0.0888
cetd,57d17c475dbafe0fc4bef3795b029f20f307316d5c5d9d33376f1ed649c6991a,0.863366,49,16,2105,1933,8,8,3,0.0735
cetd,6c31785f3d3f58dc13dbdf9ab423dcf4ca424bbab8ad44e74a91cc6691724467,0.836364,89,7,760,793,7,0,7,0.0968
cetd,80b535883226dbd5a8aa205050b0cad820be8d5d8a88d3efe7fa5fc178e285c4,0.782249,111,31,3878,2998,26,5,34,0.1276
cetd,d7250562031f2adc109072230867f1768d00726e7310b140b3b66ce681fa48ef,0.748417,53,11,1929,2635,10,1,14,0.0786
cetd,ffb52726d373efc504b601845e7c8773f67f0b72821a1ef15708c47551a2c037,0.847638,178,68,11909,12221,65,3,50,0.2459
cetd,650ee72c6cad2ab911cc412dc684104e5d51d64c11bcf19d77ba2fe33ff633cc,0.692204,116,11,2287,3681,10,1,32,0.1342
cetd,edbf9ecaa817cc501df1ade0ae6cf7b54c75060b61d34476a6027b53f97b1f55,0.911374,53,16,3637,3576,11,5,6,0.0739
cetd,66e5afe0189abc18945ebeb87638bb55df565702626014d73bf6dc64c9d2bfb1,0.903868,55,16,3539,3551,14,2,8,0.0964
cetd,003b57516f477f2e106eed301453360691f2c460d77f85c5be335c9c4f79fbc9,0.917965,113,20,5956,5986,17,3,29,0.1383
cetd,8e773e50b78e369964d4f9131a42c864a9c036c10d7810f02164bdf5c37852fd,0.881521,52,19,3402,3196,10,9,5,0.0762
cetd,4e9c5f43bccbc7beccf77290f0c0c0d3d7c4f66e982736978768e26518a5175c,0.772513,175,57,8426,8076,50,7,52,0.2551
cetd,83b13f0bf0a49842c45ba374b051d4a70607ad2f47ee25721e25eccda1a575a1,0.474212,554,195,40434,87966,195,0,340,1.2144
cetd,adeea2d79edabc684dd7c35565340fe8fbf7991214b635396f111157af4ce267,0.624096,49,6,1454,2951,5,1,15,0.0837
cetd,27d496507ad6cc3d5511492369c49476ac1b8c505520bb18eba42ae45c6e5f05,0.921923,65,25,6381,6263,16,9,10,0.0901
cetd,7cc6c95ad9d9a2c60a480902b4088cf9c15f970973619216804c96ce9d81e72d,0.797398,56,11,1465,1331,9,2,7,0.0784
cetd,2ad4f7e645087f576c444e45d9040795d300d286095dad74298068e1fb5fbeee,0.631637,88,28,2802,2556,25,3,22,0.1178
cetd,efac0ff1883682619c5fbcc17ba5f227a3ae9667e493c7a85e3d35163fdfea9d,0.675625,209,110,24401,35777,110,0,77,0.3376
cetd,713045ccacaa53d8cb190c6e8547f8d72f5250e0f32b650d23f2b2593fe33667,0.892324,63,18,4769,5140,15,3,13,0.0847
cetd,a80c5e96fea9b6028c8373e9f813d340541b0b97518408f238204f131415c732,0.801736,143,51,7356,7976,49,2,32,0.1807
cetd,1d21b17ba94346b48c92f6173e458e97c40191ff9fb412e16ceccda0e869e457,0.871809,70,23,4810,4853,19,4,15,0.1044
cetd,ed34dfd16d81c9863bd26d03497ddc46fec8825d87fdd267e132225f1ead5954,0.878914,64,30,4976,4727,23,7,7,0.0852
cetd,6e336b46981efc4647ed08e405ffc366b19bea9cb0232e6ae38ca43ffacd3c8f,0.154472,158,18,2800,21469,14,4,120,0.3687
cetd,abfc581f4e93a83f44f794c25eb8f2867295d2e14b0388ef6cbce95eee69d370,0.933486,49,11,3724,3735,11,0,10,0.0929
cetd,44b105b75a3251f7b459802b108add2232db69c37b72792d54582ab541ef272c,0.746993,143,50,7041,5803,36,14,25,0.2110
cetd,f605e8bfac36d96610e750afcf27e4e76a9de588c5384ef18aa994f3aefcb177,0.501679,108,21,2245,3562,17,4,43,0.1443
cetd,4bd68f16f2e22c77a3184792c71f1bcc64f4f71826c917b4231b73dcafb82f8c,0.530167,90,15,1890,2870,13,2,34,0.1203
cetd,6721269bf600a6b97f67cd2a529a89bb8bb29f5036019edfdfbe4f4b2ae2737d,0.835603,67,38,7950,6753,27,11,4,0.0988
cetd,6629b12d95a8b86c23e1584caf3eb07989b3df68ebac5c19e892bc59c27f5a36,0.803030,90,13,1679,1780,12,1,14,0.1254
cetd,8a21ba4f34ef7e95740c9e53bb04596d2ae1b2b1ea5aa1ab40d70bf74a719729,0.900921,70,23,6846,7530,23,0,24,0.0942
cetd,27e0b48adcd7a86938643d358d452410f7bdd704ba10b0e21f5998dcfe17c2f7,0.363884,226,50,16767,57643,50,0,161,0.7736
cetd,b55b27e7c119998d32cf57e59b10208a172d46aaa94f70e84ff5e2498e5b8eeb,0.771797,126,53,7372,6625,38,15,19,0.1534
cetd,67e09bc8799843d6abce7a67b81fa6459392f2f72bde2fe1eec67ea0516d80dd,0.688634,155,30,3012,3962,25,5,39,0.2160
cetd,afa8fd136e595b67542137024efa2086cbcb958bb230a77119e1eea1c157145d,0.567105,162,50,7998,14561,49,1,89,0.2575
cetd,929c38f49c4d6ba898b6f110e8db581dfd155d5c8fcd01b8338bb02f8f7effe4,0.857968,77,48,10441,9094,38,10,3,0.1052
cetd,a52e691198f8b2c34fe90e6330cb167a28563540a2af03bc7f2675bb3d06450b,0.870857,70,34,8893,7651,22,12,12,0.0991
cetd,9dc986f9fc6192c3bbcc6f5eb1ef1506fda76897996bb837e15339491ed7799f,0.820242,85,13,1673,2064,13,0,17,0.1160
cetd,a64a906937510e5aef8029e59d681ba8e0429b5cbf450f6eb81c4f981305e970,0.803917,144,47,17004,19603,47,0,69,0.2305
cetd,9cf1df6bd8d9a305cc81eea7805ccd6ec5809a63659cfbf0f107c459686df784,0.754217,235,105,34050,36793,100,5,98,0.4159
cetd,afc06d07b31dcff196a543036422dc70e9da9b536be8a89842c463b0c1dfabf1,0.404881,157,50,6175,13466,43,7,57,0.2156
cetd,6102621b1de83f55d7d5d4cf4e215c48a5fe6b80497d901f1fb580b063f64a09,0.562937,78,7,1746,1330,7,0,32,0.3713
cetd,65f27b67f8995c6a49ee2fe2a7eac595594de074d1d36c61c50dd1c244c57eff,0.861266,123,30,5542,5656,25,5,19,0.1405
cetd,97788cd58111622a5d39fb92fe2468e29614451363136af36271ce1a2a21f238,0.580442,56,16,1966,3269,10,6,16,0.0786
cetd,3ef76de77f4db9791422614ae6b6e874df93d54a37492967dd4b712eca07ec3e,0.773257,141,43,6265,5833,38,5,32,0.1992
cetd,30f5e1aabc4810921db008454b2e547db38efe944b5d5b423a76adb5b51007d8,0.836695,795,609,84499,88349,609,0,153,0.8273
cetd,dd63f42ad48046d2fabd7f8842bd3fbac960e9a62dcc48e2c179afe720784b92,0.916083,162,133,39880,40425,129,4,12,0.2136
cetd,4d3e4dd00924f4e5f09b284cc87a73492f1454b432feec44ec13eb954d9bbabd,0.785845,175,90,13117,15156,89,1,70,0.2232
cetd,e22d9006551a09ef62fe2040cf2f79f3ec8a7b523e861f2ffb580c2decdb4ca7,0.836188,112,34,6414,6115,24,10,30,0.1287
cetd,afa33b16ce0157b090fe9c80326155237c929d7d27a95bb9ed43960333ad4dfb,0.802149,117,19,1626,1590,14,5,12,0.1261
cetd,1dcdf8d1c405adb604650b86dbcc81264c57ce38a01ce1ce64d9109f17df741e,0.680713,112,15,2045,1496,8,7,10,0.1704
cetd,c4af94f65b32dcb614bdcb32ca00770e130c1f3b9e29cca4c765b57b0e4afdd8,0.857057,107,33,4924,4594,29,4,16,0.1348
cetd,60dfb2ed5b6f792e84446b591024dcf571d16f1df4e1c2ac15b0bef2a9ecb7b2,0.756691,77,32,6529,5740,28,4,17,0.1299
cetd,62bcd6fc71c90806a4592f434490a50b49cb975f8ad2291167e1c1b5ac63ff35,0.779479,161,91,22709,23685,86,5,34,0.2485
cetd,6b4e38dfaf84eca2df908652f30ac2c9db8a1369df6b9fe932ce068d7f972277,0.828662,142,53,6166,6735,52,1,35,0.1658
cetd,2805bd0f0e8f84dca1bc57834ee9e789a774ec8f173ee7fac0c2b63a8d758631,0.683283,63,21,3420,5048,20,1,33,0.0820
cetd,34fd6c6caaef30a8ec55185b6feec378f0b5dea9681715057c9859976d54f513,0.744958,80,13,2543,2088,11,2,12,0.1075
cetd,2b31b3d4154db4b1806fddf90b11a1e676931ba037a31adde941a6cd13af237c,0.832945,135,42,6630,5395,39,3,29,0.1942
cetd,edc7ce376a8b5ec11d513aa16435f46681f19cc6679a830a491ad19b3eb52d28,0.576242,200,54,12863,24507,53,1,110,0.5859
cetd,ecf64304a4cc32a1f25568b8ffd7c094e9a3e0aabec91ea9ba7cdc78253f9d54,0.726394,131,38,5575,4233,29,9,27,0.1958
cetd,0bb07ca097b4a9ae68ec7b9f58a57650fa381dbde6c909daec9745089186a700,0.517380,146,36,5240,2220,18,18,5,0.2193
cetd,6246677d76b257ec8473c17b6b6febef39f1ff9481bb429ed186db6afda7ca83,0.614789,104,15,2545,4737,15,0,48,0.1401
cetd,e6e91a6ea90ad6243a40ac5804aa153d3d047564d5ef3ebc6531dde8a0ae3a6c,0.677604,425,235,75724,114834,235,0,144,0.8146
cetd,a2654258d9ca48583b562ba39a0fab95f90d44945a036a0d6a6da15e1c5a5da8,0.726820,177,70,8242,7624,64,6,39,0.2446
cetd,e211e1f1d0debb41de74f59c383237459125ed24c21c55d37589119ac69cc68d,0.743161,143,33,4937,5957,30,3,44,0.2121
cetd,1fb840bbdb3ed1495b796d82fa2c1c1c3ee171fe5b744d591c4ac928b08a2932,0.569507,49,11,1024,2022,10,1,19,0.0641
cetd,99e566fab172a91bd9cbc56cb203758973f5d2e36081554b5a566965ff0cd970,0.674849,312,157,64654,79451,155,2,110,1.0071
cetd,87f612124f5a5dd35e7f6e583f87c0af82c87c7f654a5d8d149e69e11b094a76,0.827976,109,47,6149,5388,36,11,17,0.1386
cetd,f8e64e21cc237a9ccfec2c430aa906618b9ab83397e04bc4dc0887409012ac7c,0.880657,247,70,22172,21719,65,5,112,0.2403
cetd,54fddd13917a1f5642a1a084fd7daa2c4f4de7b12fafe583f58110eabfb00766,0.744186,149,33,4772,6228,33,0,67,0.1758
cetd,89d178bae5b64b52fb7499db74979785ddf75b69e935a86a4e08ac6bf90492ad,0.842449,64,13,3574,3577,12,1,31,0.0780
cetd,ca56280aee27e9180b5b97086ce471b18eea171b689565e632c88f20a77577be,0.850806,118,22,3175,3016,19,3,18,0.1494
cetd,5cf6b9f234f273fd2131f006c397dfada1ae1c358950fb245ad96b848b21d7a3,0.697442,90,31,5105,7855,31,0,26,0.1360
cetd,00e4b8036c3ae7fe74aa2b83a39b1a100196be9261142466bfe735c9e17956d0,0.893364,54,19,4428,4102,17,2,10,0.0727
cetd,502934a18f071606bba176fd0c57eac2242a30cb23423a23c92da78d248958a0,0.799775,109,33,5193,4126,23,10,10,0.1302
cetd,c93ffc60b590f5f3d2b8784b5742ca64496925c3c690f0167ec30e49ee0ac8a6,0.910319,121,41,11828,12114,37,4,32,0.1458
cetd,a8b81fea6d65cd55e13112b726c9a630a6761dfaff4b22abc152a9eafd87fdea,0.477514,377,149,40280,96301,149,0,173,1.0750
cetd,ea11b5c613af7847084e595f55723e49823ce4332f60e0b0930141eec4f3d5ef,0.808368,92,26,3839,4259,26,0,25,0.1243
cetd,ecd38c45903fdda48f44b2fcc654de3341c361316d4431627a0d1a3327f3e43c,0.667704,109,27,3819,5297,26,1,47,0.1402
cetd,1cde3c5c63c8f44122ca3176e7d15727243f18ac02ce503216050fe19034664b,0.712928,94,24,3484,2439,9,15,8,0.1381
cetd,30eabaa09b0452ef6344c302e57303ed9911568f455c5aed4263a35ba7ef6547,0.881521,52,19,3402,3196,10,9,5,0.0756
cetd,7e327132d5e31bacc598c0bdf08a0dc2ffa616ffaca0373114336a85f04ad484,0.682274,126,23,2974,4263,22,1,30,0.1808
cetd,c206df2f876b03ce65835e6274298a6f7e11be28f9735588868d6e72b87ee8f2,0.826001,130,24,4655,5165,22,2,35,0.1490
cetd,3c8ee136522d196fa4dce49566aa92d80e6adf69cf1156e315a41fa569ac9553,0.694499,218,94,34598,51275,92,2,104,0.4300
cetd,81dae6db13b96e12b2434c34bafcfd6e61b120ca26f65d7ce2077354fdedea67,0.904833,67,22,6861,7081,20,2,10,0.0970
cetd,2a83e875c1de7e4daa5f9afa633e50cf9cc5be1c3f587c8cb78ca6632efe1e07,0.797553,103,43,7491,8065,43,0,24,0.1295
cetd,620e24d9c9c9ec291f8ab9b065fe6c81c5b3df954de11e04ab581a8106fead8a,0.831527,236,127,20852,23543,125,2,90,0.2709
cetd,51afbc97fd17db741f69824aef6d09823f9f91302c4c4f5b884482aac86f94c8,0.442799,141,49,10213,23251,49,0,74,0.2794
cetd,0343388bb76e96796fda15366c3749e4a2e665154aba9c5d1a89057f218c37ef,0.837476,118,77,25735,26067,75,2,18,0.1980
cetd,32673c008c68f93da233a59ba0d26d6e3df4463070000b4a9b9f550b9e6600ec,0.903797,138,73,16615,15886,63,10,33,0.1560
cetd,302107346e0958edf8cf988006dc2396b65e46ac84dceeb2848b1b84cfe68d05,0.743207,61,24,8090,7916,21,3,15,0.0833
cetd,6017eabc3f8be3ec98cabdc995d22da243af7ff9f4c074d9fea2c1fd5ffe29f7,0.905405,64,22,4205,4082,17,5,9,0.0822
cetd,14283b99ee6362ae9197cafdfba8dc063d48f744b131ba217bf110e076199bf6,0.869577,81,43,9764,8666,34,9,13,0.1030
cetd,1d5adac391a065d510c93a6d3bde6a84286b13d0f7190788fc727b6555a0ce5d,0.758270,211,7,1434,1812,3,4,26,0.1976
cetd,507a7f9101d2c88e103cadd1aa230e6b8974164311d1683a6522c7c43e6e1488,0.832320,115,44,5375,4967,40,4,23,0.1280
cetd,e8e8cc6004b88a3ccb151fe95df7d80089ee3c4252755bde159a81bcc94c83dd,0.869445,112,38,6546,6101,31,7,12,0.1391
cetd,bf5aba67345dfd38686c57c032a4567989edbd29b829a60446a752f1682e798d,0.869565,54,16,2975,2901,14,2,11,0.0751
cetd,4a160691b22321f2edd54e81ca79a40f75cd1de4e5a9b5f6dabc3a517f9f2893,0.716488,52,20,6573,7048,19,1,8,0.1008
cetd,caaddd201e419188d652ce2f6c9517b813ed5c0c274e074f99f9d7e10666672c,0.803496,53,11,5064,5379,10,1,19,0.0747
cetd,8568066a78e5f6000a1f9ceb4902a101adfb322d3bcc299ae2540615c1221657,0.826652,81,10,2139,2637,10,0,18,0.1086
cetd,801cd31c0b8e065bd6d641d1b1ab8093fcda6071e21b94000f3b9c9659af0916,0.642382,149,9,3245,5829,7,2,52,0.1466
cetd,20b0ec0a41a9914817954653c4bdf3b215d4c7fa0260dc1e7e068d59503a1f43,0.790325,158,47,8784,8929,42,5,36,0.4985
cetd,da77a8ebf7f4c3a8628b525978e9d1ec3bd96a7ef4bc781022eb88a3bb4c943a,0.643150,105,47,11983,16642,46,1,33,0.2006
cetd,30f7e56b848f2662880c07fe3b1ce8f859c128d638deba02ad453d313ed0946a,0.813890,118,32,5190,4783,28,4,20,0.1367
cetd,8b54dab2f4c102edccd93d27a04fe63d795a7caa54e7eeab61c811d543c0ef1c,0.859130,127,30,5732,5029,25,5,25,0.1527
cetd,be7e83dd130a28d33e684d8ccdcf9a87beaf5ef2f485c7ed22abc9ed72e05ddc,0.853279,132,28,5580,6289,26,2,39,0.1608
cetd,56360c8fe874b8750f937f46d7a3c281e538166ca91142081233e822ef859bd5,0.602934,391,177,44926,79831,177,0,175,0.7901
cetd,a880a52d5c91596aa9a65e029e00c067c3eb7b225eb96c0b1d98124b0233825b,0.691485,61,31,7666,6082,20,11,4,0.0859
cetd,4b016ad6b893df2391d481aa7deeccfccb5c0fe7019515384961f70d22296edd,0.874334,131,39,7203,6942,33,6,33,0.1572
cetd,df8632907bf99179a32083682c9f0222c81caa89701e729c8e7447e9e8a24d31,0.540491,52,9,1102,2148,9,0,12,0.0731
cetd,55fd5244b9d237d3f81ec265bfa6661357413d5366d0f538467ddbb02612df55,0.851308,68,26,5167,5250,25,1,16,0.0925
cetd,87c0b71ff622d24a9cf16873aca4e1e24b9a3706d84757def253dc8b0cf8ade0,0.754217,56,8,960,1034,5,3,5,0.0774
cetd,2b3e0258bea9c82d79b4633982344aab2c4d4c987ba88f124de5ce18408682d5,0.885929,138,35,7917,8044,28,7,27,0.1548
cetd,99b97540c1aed01861595918279ef54f7e75241406a5c3ab5172e1df77dfa63a,0.856664,144,50,7578,7031,42,8,34,0.1658
cetd,21999c1f05c082f2864b39277c307e8d17e1e49f8abb7c12e4b42700164fc251,0.882948,57,22,4141,3931,22,0,4,0.0977
cetd,996833605b712ef1e13a2d97b03953920e156af3f65529f2c8bce4647d55d286,0.878471,126,33,6499,6384,31,2,32,0.1441
cetd,a0a905280a569d285d5713148890246a2c20118dcaae7a70f4f4902efce6096c,0.687330,124,38,4733,5662,33,5,45,0.1492
cleaneval,76aa524f335c9041c3a94db56a8079eb482b768552ba948af7a17db6d37af759,0.168736,93,15,1292,6633,15,0,68,0.3464
cleaneval,b5727ce0d4d891e54b895c23a8abd9e03605ec8b5306ff9132baf9155f93df3d,0.348331,58,9,615,1030,7,2,16,0.0782
cleaneval,82e648262c88009b3bb28c7e0791a5809e4a0fff47b8b15fd21eaf7ca2df75df,0.058601,163,6,172,2738,4,2,70,0.1743
cleaneval,869f4f9d68d0413fa2fa5e2bcdd099197faa73634cd0730d460796bf4fc7cde6,0.404709,668,87,6440,11640,62,25,286,0.5607
cleaneval,82bb539dee2840628912144d2a7e636129e1456f8e87cfad91a14741bef4ed56,0.027356,39,4,130,1687,2,2,17,0.0636
cleaneval,0ecaa01dcb5f00edd4135674774ab414646464d18cc14823d17f52ac537e43b6,0.450802,197,95,22755,33862,95,0,93,0.2324
cleaneval,7b1a3c798025a91a4a70ddfe8e2006ad268589f41fdd4132cec34107a2e3eb76,0.541036,82,21,2943,3402,20,1,15,0.0862
cleaneval,b83539ae502866a88d51a97dd855df7018ce407f261f06141deb61871e76cede,0.174634,86,11,1582,11075,10,1,66,0.1174
cleaneval,4bfd3df17846bba60dbe697ba199a0208c82acf8ff05dde007a65d455f5864b3,0.054795,96,16,570,1103,3,13,26,0.1373
cleaneval,1910c7078231c53cb318bba9cf80d7c9e9b22f271eebce88e09a8b5f34f53656,0.681750,104,24,6600,6252,20,4,22,0.1200
cleaneval,7d4324d15b3c597b49c744603fdfe25de5113f86aaa4aa425f51d551bc9766a4,0.700689,145,72,12482,15644,72,0,68,0.1364
cleaneval,760ab632875b52106d238c5bac07cb4e33c5861d9fa2f9f131958a81b067bca7,0.579310,47,3,198,185,1,2,3,0.0704
cleaneval,6c022c28b00a080bf833687a258ca20f361e7ec72b07f333e913dc96469fb502,0.403037,22,9,2351,2009,9,0,7,0.0302
cleaneval,3cd1fb0cf00d4c4c26de3af587b5ad113ae2fb8d61a25d8abd83e16f2efef5b4,0.036568,51,6,480,1881,4,2,26,0.0636
cleaneval,4a81d8c64f9878e6093038f19022745dcf642384690c889be9841f2ef77b731a,0.000000,9,2,277,573,1,1,3,0.0187
cleaneval,ced46cbcff9821a55109408cc24dc7798476992fd982b5fc90989675f7c9f9e5,0.584309,50,21,10096,16391,21,0,22,0.0617
cleaneval,fdc23f42505feeb84d36e0bc2bd68783edd67a68868547f42af1f3742c076a5d,0.685335,68,24,4965,4918,21,3,11,0.1073
cleaneval,4872f74596da6239ffffb52a8dc62772e7c0785194819f8ae04acdd1eb86d865,0.629274,369,250,63807,67662,250,0,113,0.2985
cleaneval,51d5a41746568346bf5e9d387ef02aa17fad2de53d0ed2363349b7cdc0280cec,0.671736,36,13,2252,2173,11,2,10,0.0632
cleaneval,840aec77694cd34fdaea65dd652641ed0662d6582c9217113b8aa84c0dadbd19,0.565671,75,56,24311,23433,53,3,11,0.1014
cleaneval,29161062cf53d109a0e88367816698f74f258c4b8ad719d0df310eaa8f615f76,0.574591,81,43,9560,11873,43,0,21,0.0913
cleaneval,82f014a4620813eaac99555a12ce78b1133a7af25de5a2660f338c75e04605be,0.541948,61,19,3274,4884,14,5,17,0.0727
cleaneval,018f16fd1ec85d5085f981a5fbf2e8d95e5f5d63e42238bf57fe8aa524166554,0.620708,25,16,5120,5200,16,0,0,0.0449
